timestamp, utilization.gpu [%], memory.used [MiB], memory.total [MiB]
2026/04/14 11:19:45.987, 0 %, 491 MiB, 81920 MiB
2026/04/14 11:19:45.987, 0 %, 0 MiB, 81920 MiB
2026/04/14 11:19:50.988, 6 %, 491 MiB, 81920 MiB
2026/04/14 11:19:50.988, 0 %, 0 MiB, 81920 MiB
2026/04/14 11:19:55.989, 0 %, 491 MiB, 81920 MiB
2026/04/14 11:19:55.989, 0 %, 0 MiB, 81920 MiB
2026/04/14 11:20:00.990, 8 %, 491 MiB, 81920 MiB
2026/04/14 11:20:00.990, 0 %, 0 MiB, 81920 MiB
2026/04/14 11:20:05.990, 5 %, 491 MiB, 81920 MiB
2026/04/14 11:20:05.991, 0 %, 0 MiB, 81920 MiB
2026/04/14 11:20:10.991, 11 %, 491 MiB, 81920 MiB
2026/04/14 11:20:10.991, 0 %, 0 MiB, 81920 MiB
2026/04/14 11:20:15.992, 6 %, 491 MiB, 81920 MiB
2026/04/14 11:20:15.992, 0 %, 0 MiB, 81920 MiB
2026/04/14 11:20:20.993, 0 %, 491 MiB, 81920 MiB
2026/04/14 11:20:20.993, 0 %, 0 MiB, 81920 MiB
2026/04/14 11:20:25.994, 19 %, 491 MiB, 81920 MiB
2026/04/14 11:20:25.994, 0 %, 0 MiB, 81920 MiB
2026/04/14 11:20:30.995, 0 %, 491 MiB, 81920 MiB
2026/04/14 11:20:30.995, 0 %, 0 MiB, 81920 MiB
2026/04/14 11:20:35.996, 1 %, 491 MiB, 81920 MiB
2026/04/14 11:20:35.996, 0 %, 0 MiB, 81920 MiB
2026/04/14 11:20:40.996, 0 %, 491 MiB, 81920 MiB
2026/04/14 11:20:40.997, 0 %, 0 MiB, 81920 MiB
2026/04/14 11:20:45.997, 3 %, 491 MiB, 81920 MiB
2026/04/14 11:20:45.997, 0 %, 0 MiB, 81920 MiB
2026/04/14 11:20:50.998, 0 %, 491 MiB, 81920 MiB
2026/04/14 11:20:50.998, 0 %, 0 MiB, 81920 MiB
2026/04/14 11:20:55.999, 0 %, 491 MiB, 81920 MiB
2026/04/14 11:20:55.999, 0 %, 0 MiB, 81920 MiB
2026/04/14 11:21:01.000, 0 %, 491 MiB, 81920 MiB
2026/04/14 11:21:01.000, 0 %, 0 MiB, 81920 MiB
