timestamp, utilization.gpu [%], memory.used [MiB], memory.total [MiB]
2026/06/10 00:08:48.891, 0 %, 497 MiB, 81920 MiB
2026/06/10 00:08:48.891, 0 %, 0 MiB, 81920 MiB
2026/06/10 00:08:53.892, 0 %, 497 MiB, 81920 MiB
2026/06/10 00:08:53.892, 0 %, 0 MiB, 81920 MiB
2026/06/10 00:08:58.893, 0 %, 497 MiB, 81920 MiB
2026/06/10 00:08:58.893, 0 %, 0 MiB, 81920 MiB
2026/06/10 00:09:03.894, 0 %, 497 MiB, 81920 MiB
2026/06/10 00:09:03.894, 0 %, 0 MiB, 81920 MiB
2026/06/10 00:09:08.895, 0 %, 497 MiB, 81920 MiB
2026/06/10 00:09:08.895, 0 %, 0 MiB, 81920 MiB
2026/06/10 00:09:13.896, 0 %, 497 MiB, 81920 MiB
2026/06/10 00:09:13.896, 0 %, 0 MiB, 81920 MiB
2026/06/10 00:09:18.897, 0 %, 497 MiB, 81920 MiB
2026/06/10 00:09:18.897, 0 %, 0 MiB, 81920 MiB
2026/06/10 00:09:23.898, 0 %, 497 MiB, 81920 MiB
2026/06/10 00:09:23.898, 0 %, 0 MiB, 81920 MiB
2026/06/10 00:09:28.899, 0 %, 497 MiB, 81920 MiB
2026/06/10 00:09:28.899, 0 %, 0 MiB, 81920 MiB
2026/06/10 00:09:33.900, 0 %, 497 MiB, 81920 MiB
2026/06/10 00:09:33.901, 0 %, 0 MiB, 81920 MiB
2026/06/10 00:09:38.902, 0 %, 497 MiB, 81920 MiB
2026/06/10 00:09:38.902, 0 %, 0 MiB, 81920 MiB
2026/06/10 00:09:43.903, 0 %, 497 MiB, 81920 MiB
2026/06/10 00:09:43.903, 0 %, 0 MiB, 81920 MiB
2026/06/10 00:09:48.904, 0 %, 497 MiB, 81920 MiB
2026/06/10 00:09:48.904, 0 %, 0 MiB, 81920 MiB
2026/06/10 00:09:53.905, 0 %, 497 MiB, 81920 MiB
2026/06/10 00:09:53.905, 0 %, 0 MiB, 81920 MiB
2026/06/10 00:09:58.906, 0 %, 497 MiB, 81920 MiB
2026/06/10 00:09:58.906, 0 %, 0 MiB, 81920 MiB
2026/06/10 00:10:03.907, 0 %, 497 MiB, 81920 MiB
2026/06/10 00:10:03.907, 0 %, 0 MiB, 81920 MiB
2026/06/10 00:10:08.908, 0 %, 497 MiB, 81920 MiB
2026/06/10 00:10:08.908, 0 %, 0 MiB, 81920 MiB
2026/06/10 00:10:13.909, 0 %, 497 MiB, 81920 MiB
2026/06/10 00:10:13.909, 0 %, 0 MiB, 81920 MiB
2026/06/10 00:10:18.910, 0 %, 497 MiB, 81920 MiB
2026/06/10 00:10:18.910, 0 %, 0 MiB, 81920 MiB
2026/06/10 00:10:23.911, 0 %, 497 MiB, 81920 MiB
2026/06/10 00:10:23.911, 0 %, 0 MiB, 81920 MiB
2026/06/10 00:10:28.912, 0 %, 497 MiB, 81920 MiB
2026/06/10 00:10:28.912, 0 %, 0 MiB, 81920 MiB
2026/06/10 00:10:33.913, 0 %, 497 MiB, 81920 MiB
2026/06/10 00:10:33.914, 0 %, 0 MiB, 81920 MiB
2026/06/10 00:10:38.914, 0 %, 497 MiB, 81920 MiB
2026/06/10 00:10:38.915, 0 %, 0 MiB, 81920 MiB
2026/06/10 00:10:43.916, 0 %, 497 MiB, 81920 MiB
2026/06/10 00:10:43.916, 0 %, 0 MiB, 81920 MiB
2026/06/10 00:10:48.917, 0 %, 497 MiB, 81920 MiB
2026/06/10 00:10:48.917, 0 %, 0 MiB, 81920 MiB
2026/06/10 00:10:53.918, 0 %, 497 MiB, 81920 MiB
2026/06/10 00:10:53.918, 0 %, 0 MiB, 81920 MiB
2026/06/10 00:10:58.919, 0 %, 497 MiB, 81920 MiB
2026/06/10 00:10:58.919, 0 %, 0 MiB, 81920 MiB
2026/06/10 00:11:03.920, 0 %, 497 MiB, 81920 MiB
2026/06/10 00:11:03.920, 0 %, 0 MiB, 81920 MiB
2026/06/10 00:11:08.921, 0 %, 497 MiB, 81920 MiB
2026/06/10 00:11:08.921, 0 %, 0 MiB, 81920 MiB
2026/06/10 00:11:13.922, 0 %, 497 MiB, 81920 MiB
2026/06/10 00:11:13.922, 0 %, 0 MiB, 81920 MiB
2026/06/10 00:11:18.923, 0 %, 497 MiB, 81920 MiB
2026/06/10 00:11:18.924, 0 %, 0 MiB, 81920 MiB
2026/06/10 00:11:23.924, 0 %, 497 MiB, 81920 MiB
2026/06/10 00:11:23.925, 0 %, 0 MiB, 81920 MiB
2026/06/10 00:11:28.926, 0 %, 497 MiB, 81920 MiB
2026/06/10 00:11:28.926, 0 %, 0 MiB, 81920 MiB
2026/06/10 00:11:33.927, 0 %, 497 MiB, 81920 MiB
2026/06/10 00:11:33.927, 0 %, 0 MiB, 81920 MiB
2026/06/10 00:11:38.928, 0 %, 497 MiB, 81920 MiB
2026/06/10 00:11:38.928, 0 %, 0 MiB, 81920 MiB
2026/06/10 00:11:43.929, 0 %, 497 MiB, 81920 MiB
2026/06/10 00:11:43.929, 0 %, 0 MiB, 81920 MiB
2026/06/10 00:11:48.930, 0 %, 497 MiB, 81920 MiB
2026/06/10 00:11:48.930, 0 %, 0 MiB, 81920 MiB
2026/06/10 00:11:53.931, 0 %, 497 MiB, 81920 MiB
2026/06/10 00:11:53.931, 0 %, 0 MiB, 81920 MiB
2026/06/10 00:11:58.932, 0 %, 497 MiB, 81920 MiB
2026/06/10 00:11:58.932, 0 %, 0 MiB, 81920 MiB
2026/06/10 00:12:03.933, 0 %, 497 MiB, 81920 MiB
2026/06/10 00:12:03.933, 0 %, 0 MiB, 81920 MiB
2026/06/10 00:12:08.934, 0 %, 497 MiB, 81920 MiB
2026/06/10 00:12:08.934, 0 %, 0 MiB, 81920 MiB
2026/06/10 00:12:13.935, 0 %, 497 MiB, 81920 MiB
2026/06/10 00:12:13.935, 0 %, 0 MiB, 81920 MiB
2026/06/10 00:12:18.936, 0 %, 497 MiB, 81920 MiB
2026/06/10 00:12:18.936, 0 %, 0 MiB, 81920 MiB
2026/06/10 00:12:23.937, 0 %, 497 MiB, 81920 MiB
2026/06/10 00:12:23.937, 0 %, 0 MiB, 81920 MiB
2026/06/10 00:12:28.938, 0 %, 497 MiB, 81920 MiB
2026/06/10 00:12:28.938, 0 %, 0 MiB, 81920 MiB
2026/06/10 00:12:33.939, 0 %, 497 MiB, 81920 MiB
2026/06/10 00:12:33.939, 0 %, 0 MiB, 81920 MiB
2026/06/10 00:12:38.940, 0 %, 497 MiB, 81920 MiB
2026/06/10 00:12:38.940, 0 %, 0 MiB, 81920 MiB
2026/06/10 00:12:43.941, 0 %, 497 MiB, 81920 MiB
2026/06/10 00:12:43.942, 0 %, 0 MiB, 81920 MiB
2026/06/10 00:12:48.943, 0 %, 497 MiB, 81920 MiB
2026/06/10 00:12:48.943, 0 %, 0 MiB, 81920 MiB
2026/06/10 00:12:53.944, 0 %, 497 MiB, 81920 MiB
2026/06/10 00:12:53.944, 0 %, 0 MiB, 81920 MiB
2026/06/10 00:12:58.945, 0 %, 497 MiB, 81920 MiB
2026/06/10 00:12:58.945, 0 %, 0 MiB, 81920 MiB
2026/06/10 00:13:03.946, 0 %, 497 MiB, 81920 MiB
2026/06/10 00:13:03.946, 0 %, 0 MiB, 81920 MiB
2026/06/10 00:13:08.947, 0 %, 497 MiB, 81920 MiB
2026/06/10 00:13:08.947, 0 %, 0 MiB, 81920 MiB
2026/06/10 00:13:13.948, 0 %, 497 MiB, 81920 MiB
2026/06/10 00:13:13.948, 0 %, 0 MiB, 81920 MiB
